ACCOUNT_ID,TOTAL_DEPOSITS,TOTAL_WITHDRAWALS,TXN_COUNT,ENDING_BALANCE
2345,3429296,4205879,13,7686450
2346,3728234,1326680,13,5988238
2347,2409150,2120633,8,288943
2348,1580509,2175465,6,7585893
2349,4898778,2786876,14,4744295
2350,3017361,3938286,12,4025839
2351,1120580,917300,4,6508952
2352,3249686,2244952,12,10642788
2353,4330573,1620592,14,6693760
2354,1791412,1683511,10,8510385
2355,3066892,4479229,15,2569493
2356,2470820,1949013,8,2044074
2357,4149905,1594003,8,11357958
2358,55293,1189618,4,1419692
2359,610253,1493883,5,892417
2360,1751437,2304316,7,4226286
2361,3267785,2190968,9,1897934
2362,2929613,2863395,11,9835197
2363,1542020,2393087,8,1975305
2364,2044970,1212391,9,2374579
2365,3398638,1249515,10,4801046
2366,3658276,790766,11,10461901
2367,3871062,670542,9,7091698
2368,4842628,1617364,16,9162879
2369,3633846,991184,10,5022890
2370,1037570,1947098,8,2014151
2371,3577681,3541002,14,9514032
2372,1415747,1767110,6,9283327
2373,2320894,2955336,11,3017551
2374,2919587,859808,8,6448044
2375,1777509,1817812,10,5453592
2376,4590538,3648497,16,4548878
2377,1846283,1797162,7,3723154
2378,1487208,1354601,6,2200446
2379,4566672,6179468,19,4515009
2380,1564246,2208025,9,5256077
2381,3441019,2030735,8,7318393
2382,2145007,2417924,8,1220448
2383,1863703,2791426,10,215145
2384,871844,2223398,6,6686365
2385,2743276,2265856,10,6124505
2386,1559696,2647482,7,-994502
2387,1281175,2571851,9,4283437
2388,1513301,2205469,5,1734334
2389,2096662,1885130,9,2098433
2390,1131057,1623003,7,198648
2391,4469145,0,9,6481379
2392,2242629,869792,7,6495778
2393,1019288,4074916,9,-966594
2394,2143103,3062917,8,4721036
2395,3021245,1663506,11,6206094
2396,3977344,4012309,16,3937833
2397,1828069,1504548,8,4258608
2398,3864474,3454776,13,8459978
2399,3231876,611276,10,6682302
2400,1969787,4986213,12,-2164669
2401,6947955,635490,13,15522779
2402,1435176,1420643,7,8633626
2403,2465938,2700726,11,8094736
2404,4705235,603905,10,9240947
2405,1764314,2361634,7,3122496
2406,2402071,2120610,9,5575908
2407,1602245,1693408,7,1401622
2408,2553313,1682043,9,10774253
2409,4613809,3149754,14,7209145
2410,2756537,2756328,11,5874446
2411,4861399,2136565,13,4599815
2412,703543,1495216,6,5422728
2413,4109458,1524482,10,10336804
2414,1049094,4298068,12,-2015260
2415,3071023,3385369,12,4732674
2416,3738111,2972277,10,2214135
2417,1555785,1951348,6,8961379
2418,3137215,964737,9,6444118
2419,1406255,726694,6,8874323
2420,986790,4908144,9,-1825021
2421,1326708,3213465,9,2304749
2422,3735290,3251181,15,3810612
2423,2059226,2199587,9,411594
2424,207919,2860187,7,1101982
2425,2708708,1246700,9,1758011
2426,5425433,3795425,14,1874980
2427,4196408,2892567,13,1391759
2428,1618440,2311541,8,7849854
2429,2627125,2101750,13,1328922
2430,1167391,152614,4,6861186
2431,2165732,2629890,8,6290837
2432,3092240,4207184,13,6712653
2433,1451206,4104706,10,2974827
2434,3407598,856757,8,6499688
2435,4349795,3215001,15,4110122
2436,2313497,1673008,10,3641073
2437,2735735,1651401,8,7134978
2438,2330174,477014,5,6861236
2439,2697268,2971125,10,1087107
2440,4541542,1695374,11,3765523
2441,125078,2983432,10,-1921045
2442,2709607,717227,9,11095672
2443,2493471,1039741,10,6424522
2444,494735,1447600,5,476088
2445,3217278,4526215,13,2462193
2446,6004256,4163103,18,6780530
2447,3853643,4634508,14,1742777
2448,962297,5463168,15,-330907
2449,4093004,4962817,14,183071
2450,2656894,3404779,9,4030963
2451,3480190,3606890,14,232855
2452,4387393,2565300,10,5329633
2453,3120080,3001457,10,8786564
2454,1751507,2359057,10,8424186
2455,0,3499560,6,-1480182
2456,3351174,277662,6,9646538
2457,171132,1765630,7,5713214
2458,4240967,1747109,10,10011347
2459,1889327,2411748,9,112306
2460,2532860,3205479,12,6603535
2461,1341240,3615276,10,-1340099
2462,1662529,797358,5,1524308
2463,2305752,3414156,11,5197304
2464,1951499,860799,6,3906688
2465,4168639,578203,12,6928887
2466,3003237,4183113,13,-273628
2467,3321330,1874136,10,2228090
2468,1513281,2488419,7,7073848
2469,3016541,324811,6,10747688
2470,1854615,835227,9,7219800
2471,602669,998917,4,-301791
2472,925589,1562188,5,815057
2473,918750,1840977,6,7031480
2474,3452921,2827171,14,5767773
2475,4029509,2271939,11,11693071
2476,4026365,3932202,13,2541850
2477,785717,951204,4,1938620
2478,4504469,2574532,17,8609144
2479,5030770,4705827,14,4561392
2480,3593664,2973052,12,10339356
2481,3498120,1049666,10,9306654
2482,3370109,1921565,10,2385781
2483,1906661,3739162,11,3618911
2484,1985775,2941232,10,-258088
2485,1506092,889356,4,1802595
2486,3163968,3101529,13,9028728
2487,1666432,3526814,11,796213
2488,1708599,2390136,9,-337139
2489,4106661,2572776,15,3062678
2490,861021,731956,6,5168597
2491,437109,4389506,7,-1666853
2492,3407107,1993687,8,10600347
2493,4052655,2139547,17,11530371
2494,1780731,1418228,9,872529
2495,2199508,2550430,8,5876441
2496,3975447,1652928,12,10868330
2497,3433476,85180,6,12385696
2498,2015073,1512394,9,9127277
2499,588023,949325,5,5363350
2500,2436322,1990626,9,3978441
2501,1946002,2812402,11,502526
2502,4267494,1302290,10,5240536
2503,3207518,572963,7,8961109
2504,4566978,3723201,16,1354990
2505,3313742,2506679,11,2616863
2506,4549588,924831,12,6490105
2507,1778017,845203,9,1574139
2508,2030424,641319,5,10352097
2509,1031873,816110,5,4468963
2510,3264236,4876531,13,5895714
2511,4961188,2842158,17,10281484
2512,1072602,1229227,6,4022946
2513,789492,2868735,6,779413
2514,1562373,2687558,10,8504076
2515,2962736,1390223,8,8797399
2516,3285458,587609,8,7616760
2517,2279235,2457060,10,4964974
2518,3234058,296091,6,11981648
2519,3598683,965195,9,12324689
2520,2916529,4557857,12,8257444
2521,2130709,4799538,13,-2510632
2522,1708192,900673,8,6441940
2523,1784795,3288844,10,2664873
2524,2592273,5783928,16,-587696
2525,4366078,2047252,13,9571330
2526,1565634,928137,6,1734927
2527,2716728,2751034,12,9889032
2528,3538886,1410857,11,11904318
2529,3507285,3257314,14,1113478
2530,2605669,1180516,8,4125499
2531,1091461,2630488,8,-26769
2532,3505181,3786213,13,2244220
2533,2693393,2691889,10,2048102
2534,5462399,2316493,13,6770161
2535,1027119,1964948,7,8807143
2536,3020960,5947606,14,4330851
2537,2507252,2163654,11,8640240
2538,3383005,2745901,13,7015077
2539,3456473,3034207,11,701460
2540,4616282,1267078,10,4351574
2541,2095565,1960606,8,3429346
2542,4367421,3309186,19,9788997
2543,5363294,2354801,14,5135841
2544,1517396,3062856,7,-1063644
2545,2531960,2120378,10,5525305
2546,3710226,832406,7,12345562
2547,4051606,1473407,10,4486235
2548,265621,3271012,7,-1936227
2549,1591338,2814993,10,8361763
2550,3998651,1753708,11,8023523
2551,1101246,2473145,10,1803636
2552,1977272,575249,9,7954330
2553,2219,1803286,4,7620611
2554,2102189,3059268,9,2173124
2555,1683808,2862387,11,3530595
2556,2349510,3940999,12,1012704
2557,3915655,932654,8,6606720
2558,491577,1772009,5,5733545
2559,524650,2364771,8,6226333
2560,2666209,957908,7,9022215
2561,3174567,2852409,11,7695614
2562,4006479,1768403,14,5404359
2563,5875095,1569622,12,4777789
2564,3695317,1396020,10,10540255
2565,598376,2825267,6,1905771
2566,2091107,1163936,8,2713330
2567,2029374,3944203,9,-789711
2568,2275379,3070489,11,2159887
2569,3555358,4021476,13,3291783
2570,1288125,345278,6,5028426
2571,4686920,1044331,12,5458039
2572,6482821,3350570,21,7159564
2573,2017539,1542651,7,9539393
2574,3941146,1560022,9,11214609
2575,2276055,3808314,9,585605
2576,5071898,1891945,13,5685058
2577,3530401,2040221,11,5012423
2578,3602482,646143,11,6170982
2579,4743230,2046288,12,5692706
2580,2751870,129688,5,12415712
2581,1750983,887288,7,10610670
2582,4185298,1501698,14,7125154
2583,1484504,2908930,10,-188727
2584,612155,1706368,5,1018733
2585,4461178,1550617,12,6716255
2586,2813455,3008388,12,1226269
2587,1691476,4577046,12,6165604
2588,4099922,3082762,14,3868276
2589,1666441,2515695,7,2797614
2590,2593118,2089128,11,865183
2591,2787625,359475,7,7270054
2592,1573106,3385061,11,6253788
2593,4617055,992540,11,7671198
2594,4105643,4832618,15,6668376
2595,2070324,1686177,8,3709323
2596,1923138,1372720,7,4797589
2597,4722653,1576592,14,3277373
2598,2957751,2762307,13,2113514
2599,4318348,3195869,14,1484427
2600,3578849,3640242,13,3165457
2601,1503713,3061251,10,3771435
2602,4885823,0,9,8538034
2603,2563713,802612,7,1944042
2604,2346260,4188729,13,-365646
2605,3298128,476980,9,5469498
2606,2986622,3021091,13,4946037
2607,1530112,2967728,11,2263846
2608,2009305,4436404,10,5351040
2609,1101159,1105719,4,7784064
2610,268430,1159137,4,-394007
2611,7800509,2874958,16,5310992
2612,4191103,818483,10,11107975
2613,3840053,2056787,10,3717456
2614,1062945,1460015,7,3754
2615,1739098,4335220,11,586167
2616,2126734,3021474,10,6693833
2617,840368,2819114,9,1194981
2618,715845,2546922,8,6210477
2619,1948298,879053,4,6692546
2620,3019917,2955462,15,211502
2621,2383812,2554295,10,9593363
2622,2258016,2909829,13,3546662
2623,1108920,1057110,7,6271808
2624,3008759,4956209,14,1301540
2625,5256775,0,7,8058048
2626,1082091,2525132,8,8496277
2627,2291349,1661630,12,7014813
2628,2329378,3740472,10,6386846
2629,2464404,1389524,8,2167158
2630,3661501,3583461,13,7849478
2631,3562163,2515846,12,1132788
2632,717820,615585,4,609390
2633,2914533,3477034,12,4418979
2634,2385550,901005,8,9990266
2635,3131049,2516713,12,5616027
2636,3527608,4857322,13,1912049
2637,3847197,1190754,11,4278357
2638,3354575,321847,6,12842274
2639,1963050,3053191,12,2876263
2640,4585402,1492656,12,3506678
2641,2309962,2508675,9,6564762
2642,6920167,2045983,16,13258776
2643,2979476,2793315,10,8186504
2644,4443729,0,9,11200379
2645,4015660,3231506,13,7196825
2646,2669718,2909986,12,2014038
2647,1095385,1955813,7,8449613
2648,0,1777909,4,4460715
2649,1455161,1388728,7,1526157
2650,1850439,1869899,7,9077917
2651,2225279,2200922,11,6116092
2652,3605053,3503002,15,2440982
2653,3453152,0,6,8236624
2654,910730,4326816,8,3900337
2655,2559938,1712395,10,3095129
2656,2403475,2074818,11,2664399
2657,2759586,3787263,13,4210213
2658,2255655,2955877,12,8584608
2659,1307846,352957,3,2038966
2660,1954154,2253058,8,4961881
2661,1974843,4164852,10,2258750
2662,2325621,1862302,11,8830549
2663,4038283,2774919,15,5248737
2664,2713263,1081843,7,3545396
2665,5256912,650510,13,4833469
2666,3803903,1430762,11,10624832
2667,825127,1352166,5,3902516
2668,1198194,2731926,7,6043935
2669,1915202,3628006,12,4427597
2670,4415440,3650994,16,5119129
2671,2651972,1950581,10,2330539
2672,2690603,3697669,13,1000244
2673,5944727,2350555,14,5518073
2674,2450242,1486123,7,10464134
2675,2558367,3336363,12,7799578
2676,5767087,4757096,20,10129354
2677,2386219,3636323,10,1733662
2678,2097018,2862165,8,8034147
2679,2015534,1698676,8,5768540
2680,862073,1157637,7,1345307
2681,3269509,1602866,9,2062996
2682,2803693,2136744,9,2308663
2683,2659823,1274679,11,6087919
2684,3562270,3438644,13,9249269
2685,3828964,2205762,12,10649033
2686,1153503,4659202,10,-2061739
2687,2563206,3729393,13,-309076
2688,5702578,2752637,14,5898447
2689,3714529,2107001,13,6196807
2690,2113256,2028856,7,5494080
2691,1815457,1863462,8,1969075
2692,2732677,4543149,11,1841708
2693,4250818,3727976,18,8185853
2694,1997312,2013513,8,9800958
2695,2642309,506154,5,2534917
2696,1987999,2143167,10,3557848
2697,2681748,2463255,11,6407108
2698,3500591,3613089,16,3861474
2699,2544545,2313392,10,9823280
2700,4523969,1070514,12,3686539
2701,1407984,1793570,9,5787059
2702,2765831,2573563,8,5744745
2703,4426631,2240977,13,4048499
2704,3759682,1502188,11,6021900
2705,2947992,799694,8,8668451
2706,3456167,4622140,16,1207163
2707,1720388,2001291,8,4751625
2708,1806670,2213437,9,8344401
2709,5910318,2408810,17,13428368
2710,3107467,3258028,11,4828548
2711,1936599,2137527,9,4303586
2712,4073120,2732104,12,10847427
2713,2745731,3211667,14,-270604
2714,958599,2122273,7,4956031
2715,1817609,3013704,11,2445775
2716,3208951,2897965,12,5891000
2717,1070510,2667770,6,2877013
2718,2844082,2339129,9,9779882
2719,1829250,107828,7,3074683
2720,1482221,871453,6,8675232
2721,3742684,1627729,11,9380240
2722,2627441,4764210,13,7228659
2723,1782413,2314629,10,806554
2724,4631660,2986379,12,9467453
2725,3476024,2321987,10,3738892
2726,1497356,2568999,13,398301
2727,1191706,1421966,9,4256369
2728,3440718,4354290,13,2614275
2729,1331438,3411610,11,5279569
2730,1247368,3669282,12,7461060
2731,3431059,2828219,11,6866586
2732,2601096,801200,7,9892837
2733,2542880,3149641,9,1501886
2734,920002,1194513,5,6495696
2735,1207214,2649472,7,8167932
2736,3815919,4253645,14,71970
2737,3044949,1720147,9,5054405
2738,2963928,2557454,10,1931871
2739,1889843,4147848,13,1298080
2740,3052536,2392353,12,7826971
2741,4150955,222146,6,13264378
2742,1896811,2527846,8,876228
2743,1042145,2548907,8,6244405
2744,2581701,1259373,7,5784006
2745,4273075,212274,9,5543703
2746,3998902,3557441,12,8268502
2747,3057206,2051497,11,9388305
2748,4849544,4200595,21,2870010
2749,2663508,3770790,10,5959265
2750,3143069,2822209,10,5383965
2751,3446573,2730913,11,9698349
2752,2166808,1526996,10,5202059
2753,1496561,930887,5,5493938
2754,2452896,3272308,10,3668517
2755,2437344,3766133,11,6956192
2756,4371907,1106860,10,8398454
2757,1439388,832330,6,3924824
2758,1093674,2642083,9,-687392
2759,2197750,2367131,7,6941685
2760,0,4123255,8,5810460
2761,3277990,5651540,15,4361849
2762,1237875,3287096,11,1534095
2763,3696313,1348027,12,10306639
2764,2761036,3177704,10,954209
2765,4123740,3645590,13,8397917
2766,4530902,953236,9,11343768
2767,947005,1525161,4,7944151
2768,347740,1747180,6,-818750
2769,1332742,3027146,8,7909532
2770,1354401,1694634,7,8800215
2771,1200027,2192966,10,7073843
2772,4665132,5012401,18,6874684
2773,1734329,3347719,11,6854984
2774,863868,1021504,8,1720105
2775,965745,4032720,11,-55896
2776,390277,1075052,6,8907882
2777,4040979,119290,7,3953349
2778,3129294,3203060,10,1642568
2779,2148042,2387418,10,5590821
2780,3115990,1518799,7,8112293
2781,2702270,1337989,13,5547046
2782,781489,3174488,9,-376443
2783,2538959,1942117,9,6016928
2784,842547,3059866,10,6689376
2785,2742817,2928855,11,748111
2786,3063814,2348766,9,7938839
2787,4100573,572438,10,7309375
2788,5482538,4209753,18,2160819
2789,1073648,3281617,8,7165736
2790,2345850,2567630,11,9669441
2791,1748063,3615856,11,4653821
2792,1241897,3229558,8,4545904
2793,1353040,2654089,9,6302677
2794,3082385,3694509,13,5000156
2795,3230963,2152141,10,3761645
2796,2308578,194452,5,8838228
2797,3191080,2109160,9,8880343
2798,1537836,4299589,10,-730979
2799,1623068,2952644,8,104391
2800,4759258,2529649,12,10481238
2801,1757251,4374495,11,6022472
2802,5464652,4242571,17,1780945
2803,1357744,2912425,14,5604997
2804,3423748,2990355,15,6883518
2805,2343253,3060211,14,9127953
2806,4074404,1492072,11,4931258
2807,1144530,358418,5,962044
2808,1412791,3460106,7,3260700
2809,4817589,1378397,10,8050785
2810,3007847,1904791,11,2101269
2811,5061399,1754228,12,4730033
2812,4397670,3905317,16,10138540
2813,1931045,3322931,8,6453864
2814,2266367,4254219,13,5055472
2815,3427357,1320308,8,4030248
2816,4025776,2373543,9,5809072
2817,2463996,3900053,12,116683
2818,2070733,2424301,11,1564372
2819,5501223,1733357,12,4075749
2820,1780033,2385395,8,6634660
2821,1606819,3644513,12,4644918
2822,1126907,3658601,9,2105422
2823,4772544,2091601,13,7468642
2824,1923074,1616714,9,7812880
2825,5529712,929015,11,7674398
2826,2282573,1145237,7,5343102
2827,5692535,2950069,13,8307922
2828,604815,1015266,4,3015028
2829,2915176,1207706,9,2173152
2830,4463470,1851768,12,9112097
2831,2303527,1890203,8,2205182
2832,2843756,2595722,11,4982570
2833,2461753,2837470,13,9571112
2834,2278972,3004146,12,1028424
2835,4384680,2386685,12,9311074
2836,3305264,1532068,9,8071804
2837,3821498,1863188,11,8421920
2838,1253781,1454645,9,1130423
2839,3038156,2311699,10,3198630
2840,4520763,3810359,12,2307029
2841,3061700,1297880,10,9668947
2842,2819017,2484058,13,3596558
2843,4118504,3777200,14,5659879
2844,4966517,3566777,17,3042811
2845,1432127,3990402,9,1418448
2846,6230254,1924681,12,9947357
2847,3447592,1789312,12,6632794
2848,7141568,1025431,14,14399935
2849,2571816,2548120,11,4513658
2850,3207110,1363320,9,7046937
2851,1257726,1386286,8,6167828
2852,2299128,3337104,11,5060499
2853,2036104,1755505,9,5561117
2854,2961937,1539595,11,9760984
2855,1080777,2812913,10,7776768
2856,4349978,3447376,11,10547412
2857,2421614,1822910,9,8051384
2858,4211725,3342063,14,4303854
2859,2817177,2106333,9,6898392
2860,2533605,2552693,12,9941845
2861,2374512,3283106,13,7042302
2862,1917464,535779,5,3301770
2863,2305215,1494943,8,2168253
2864,2280933,1992336,9,9340154
2865,1154088,2090853,7,4946668
2866,2197234,1833335,8,937044
2867,3526566,4331145,13,8854286
2868,2208155,2772246,13,6373717
2869,569330,2694954,6,3303096
2870,1809443,369107,5,1527371
2871,762276,1832861,7,6152994
2872,3813273,1636907,12,7071773
2873,1183719,3705784,9,1474645
2874,3790019,2810680,12,3398059
2875,985790,1811395,7,3129617
2876,2093468,861463,8,6185662
2877,2595218,1320744,9,6708650
2878,3029737,2010794,9,9110198
2879,4240996,1637892,10,4346310
2880,2484741,2341908,10,6698116
2881,5359147,3084967,15,11027478
2882,2913969,2517586,10,8328070
2883,1591198,3559682,10,2351698
2884,2110042,1068548,8,3374895
2885,1503227,1683407,8,2881672
2886,3934260,2751925,12,7344393
2887,2668974,2713280,12,1890598
2888,2998948,1246552,9,4275675
2889,2214828,546961,9,3750166
2890,1866380,1712667,9,3161473
2891,2676218,1462577,7,10774599
2892,2598170,4447932,15,2534405
2893,2625998,1110149,12,10575486
2894,3928037,3274810,11,7505375
2895,1709219,3579167,11,-917060
2896,3163323,2821767,11,5604088
2897,6402079,2509386,17,8737076
2898,3173563,3392811,12,776453
2899,226343,3168627,8,-2652446
2900,2727350,1673470,10,10697591
2901,3860283,2331027,12,3837313
2902,2842022,1154022,11,5545956
2903,3328964,2190625,10,9820875
2904,3467631,3750855,14,4288808
2905,961263,1687962,8,-675232
2906,1741425,2700983,8,-382605
2907,3015032,0,7,11339439
2908,3008465,3092444,14,2252993
2909,2162917,1587167,7,7349138
2910,2939985,3102041,14,6182900
2911,3820196,3460108,13,8034310
2912,2843134,2543202,8,6458238
2913,2993700,731324,6,10758906
2914,2562307,2577775,11,3370693
2915,3083852,2346331,9,4503791
2916,1795301,2551293,9,3126205
2917,3534309,3612814,14,4906009
2918,3347264,1538771,9,6092097
2919,4626479,1302076,15,5526732
2920,1142551,466187,4,1308042
2921,1374901,3131380,8,6645671
2922,3226061,1276693,12,6368796
2923,748802,2376366,4,-752396
2924,1225414,1266732,5,1060039
2925,3473143,1437091,13,6404539
2926,3778498,417627,10,7678762
2927,921152,3016935,12,3411604
2928,3698612,2307309,12,9209910
2929,2704847,3549500,10,4708097
2930,3764832,1583291,11,7621334
2931,3422709,3522668,10,1753829
2932,3105184,2256734,10,10567146
2933,3721238,902587,12,9164328
2934,2368941,2006418,11,7143626
2935,1935334,2640489,12,133504
2936,3477684,1903523,13,1920284
2937,1498320,1947359,9,3978724
2938,4627249,924416,8,7669269
2939,1543079,1691688,8,626221
2940,3690990,4119205,15,7470731
2941,3406681,4393739,15,1038865
2942,2033725,2370148,6,2517483
2943,790009,3079649,8,-906371
2944,4031414,4287205,16,6568632
2945,2218318,422161,8,8303345
2946,2492440,573926,8,5572967
2947,2194316,822478,7,7531746
2948,3939683,2651993,13,8468972
2949,2121641,1066277,9,2133872
2950,1237186,2885147,10,-707029
