ACCOUNT_ID,AMOUNT_CENTS,TXN_TYPE
4672,992767,W
2714,326552,W
3373,447674,D
3895,489538,D
1615,288277,W
9517,936669,D
2365,844836,D
5395,19037,D
8805,939589,W
9415,394054,D
6163,348623,D
2188,389199,D
7374,368810,D
344,49801,D
5036,636654,D
8307,789912,W
6254,635909,D
3007,284571,W
1448,691752,D
6073,280021,D
9600,703258,D
7888,428873,D
8919,402127,W
2520,980595,W
4964,352910,W
8355,108239,W
6900,249657,D
9921,85169,W
7260,157534,D
7889,58140,D
4966,80103,D
8626,639877,W
2090,594947,W
9911,854677,W
6549,958617,W
4402,231245,W
4133,148269,W
9117,914861,W
4970,659409,W
4915,979655,D
8782,53472,D
470,549680,D
5271,567338,W
1305,436676,D
7928,672967,W
843,181879,W
9879,273725,D
844,244585,D
1205,612153,D
1738,198636,W
1666,153739,D
8625,438834,W
4244,132463,W
5821,609928,W
2783,689518,D
3326,931012,D
5472,690128,W
1975,205788,W
3129,337314,D
5673,224285,D
8274,47514,D
7501,657211,D
5627,86774,W
1275,198546,W
3759,836660,D
4069,42202,W
9644,434069,D
404,725763,D
6388,827123,W
8176,509803,D
3681,815685,D
7572,134612,W
6933,750306,W
6162,395197,D
444,47041,D
3579,294706,D
5897,125735,D
8912,171341,D
2666,959388,D
8005,520160,W
4301,964233,D
6766,551380,D
4633,842307,W
6215,195985,D
6786,199313,W
4324,422120,W
5621,348246,D
6776,152352,D
7054,829861,D
1361,467171,W
6032,414696,D
7957,295737,D
7726,828114,D
782,792267,D
6303,949343,W
7564,481432,W
8206,468749,D
6289,534429,W
2835,957129,W
6640,378777,D
2628,391567,D
8819,787512,D
2134,291431,D
9987,759814,D
907,204961,W
9287,765259,W
6519,407533,D
2139,73206,W
706,317851,D
9155,284863,D
3387,483230,W
9445,782275,W
8947,982351,W
7976,577600,W
9526,227123,D
8316,886261,D
2065,221140,W
9353,171559,D
1386,402109,W
1745,724986,D
3577,722841,D
5502,911251,D
6768,333482,D
5467,777458,W
1983,288872,D
4687,279808,D
9704,972970,D
8658,48876,D
3238,953144,D
8410,548470,D
849,82953,W
5011,260687,W
5308,426511,W
4945,343940,D
8076,295939,W
941,921979,W
3775,893136,W
8690,771315,D
4281,187876,W
1628,392059,D
2284,120950,W
6219,356797,W
6544,533251,W
1556,834370,W
1728,735574,D
342,283732,W
1599,116916,W
3616,917371,D
3810,337267,W
2451,816566,W
8765,961558,W
8567,940423,W
5562,10401,D
3044,37525,D
40,741384,W
9525,637231,W
1073,294046,W
674,662428,W
5099,278700,D
4723,329321,D
6771,820053,D
5508,418434,D
5854,514750,D
1095,237078,W
7750,773217,W
9395,29154,D
5164,960441,D
5547,721861,D
8438,929472,D
1102,473511,W
635,710284,D
7672,762871,D
1667,828880,D
474,64908,D
3342,470092,D
8192,56129,W
7094,397174,D
9234,389738,D
5129,596724,D
9902,258556,D
7839,340867,D
6177,972071,W
8306,933898,D
52,932275,D
118,472825,D
4154,48851,W
8303,264926,W
1629,706587,D
9960,462548,W
5381,802775,D
7101,250745,W
3552,736645,W
6838,213334,W
5057,808659,D
6439,683315,W
2,692798,W
2256,825501,W
8681,894877,D
6611,964788,D
8711,457907,D
7019,921695,W
1872,264236,D
2751,891739,D
9104,798145,W
6009,333601,W
873,739644,D
6538,798257,D
6290,686929,D
195,395605,W
7826,83205,D
5525,478449,D
765,674385,W
4964,311930,W
4556,844089,W
9348,584838,D
6799,233336,D
9368,990124,D
2941,731105,D
5223,675466,W
8010,364426,D
8789,643666,D
1194,720491,D
1556,75752,W
9641,784893,W
3344,555195,D
459,330808,W
4623,295979,D
4879,290584,D
9534,751118,D
3928,379532,W
2337,315284,D
9810,938120,W
3137,779186,D
5859,459905,W
4415,705422,W
4009,259339,W
1463,51077,D
3384,562448,D
9528,857864,D
5874,392147,D
6886,630720,D
9901,379248,D
3998,510367,D
8430,888561,D
9929,966319,D
832,84147,D
629,636290,D
6783,306818,W
6379,163792,D
9601,715873,W
6643,575271,W
2994,192975,D
7235,998517,W
9574,358936,D
1120,345286,D
8051,432999,D
6478,265861,W
3519,478337,W
3898,158632,W
7282,120645,W
3365,889537,D
7580,420950,W
4783,929227,W
5174,671941,D
7601,252296,D
328,644634,D
9412,955599,D
8278,664463,W
114,296668,D
744,783967,D
6880,885829,W
9492,706669,W
1538,715496,D
5926,743234,W
6543,605561,W
1718,375031,W
7374,251553,W
7495,530391,W
9544,247211,D
5491,493726,D
2283,364528,W
1371,4603,D
8980,308022,W
5175,851567,W
6822,307509,D
4217,327984,D
2125,358394,D
5569,46949,D
9869,134015,W
4576,435179,W
9663,19943,W
68,669186,D
5217,747135,W
9290,760115,D
5414,188799,D
9073,121291,W
9192,102708,W
1501,422064,D
1128,288586,D
6892,144568,D
2076,284811,W
9188,372973,D
5631,53680,W
3550,28444,D
6742,232233,W
4807,323068,W
1101,720703,D
8747,843296,W
2874,385920,D
7524,94399,D
2694,675041,W
8852,542013,D
8080,880962,W
8653,492531,W
7296,854951,D
1066,374630,D
8635,752348,D
6348,370359,W
297,971369,D
3802,297846,W
1801,306865,D
610,285883,D
8549,917964,D
5913,879731,D
1765,717136,D
5616,336552,W
7703,244145,D
8726,59771,D
3927,436934,W
2138,921472,W
3508,463736,W
4842,183677,D
4553,285736,W
7089,165504,W
3423,797424,W
6918,532079,D
2863,658085,D
8385,780912,D
3896,479342,D
9744,90122,W
8897,953070,D
8854,996305,D
5181,972786,W
5322,875820,W
913,3720,D
6527,371087,D
4445,54809,D
6951,115479,D
2743,832780,W
894,639760,D
8747,522402,W
9744,568040,D
1790,380398,W
3728,264463,D
4448,918675,W
6541,371849,W
7356,986,D
1063,386575,W
5282,261759,W
6411,976733,D
8611,838095,W
1744,941515,D
5220,458958,W
564,818982,D
5545,14734,W
893,89330,D
8828,408418,W
5949,777751,D
1925,907029,W
4334,346998,W
4896,129693,D
1097,649384,D
748,380010,D
6639,144400,W
6224,947327,D
7994,528739,D
6543,584104,D
3255,872464,W
894,544995,W
7643,439181,D
6756,408596,W
6648,610174,W
5104,496407,D
9340,409175,D
3811,920082,D
3677,632804,D
239,805288,D
2537,723560,W
5011,708533,D
4085,741696,W
7160,113106,D
6635,139060,W
8828,513084,D
9633,869113,W
9580,310595,D
14,241696,W
5613,785548,D
2177,272522,D
8774,339280,D
5310,682547,W
5171,482412,D
9633,645824,W
9138,932129,D
6808,495526,W
517,943316,W
8963,575266,D
4492,712451,D
1711,427295,D
9869,299898,W
2275,236026,W
3499,233593,D
7595,445337,W
9828,673269,D
2433,332642,D
2445,716923,W
4378,171737,D
2675,616971,D
2416,148526,W
1100,872537,D
6710,785147,W
6063,711623,W
4178,582558,D
1437,590532,W
7932,44019,D
4352,421902,W
3615,860134,W
8887,993516,D
9064,188129,D
8648,677266,W
4271,44118,W
3805,677891,D
6056,198494,D
9052,252229,D
6490,217627,W
802,997968,D
4358,202131,D
7455,196167,W
5954,14463,W
7608,39319,D
5897,636136,W
7781,134189,W
7719,615362,D
5536,123171,W
2693,358498,W
3691,709778,D
3104,135762,W
8894,340902,D
5149,971184,W
9794,908296,D
1298,453893,D
8624,470415,W
5613,430827,D
8364,513787,W
9415,860903,W
6956,401654,D
8322,668078,W
3935,683433,W
8437,470835,D
7481,681397,D
4633,331814,D
4927,269142,D
2561,735946,W
1844,914209,W
7054,37970,D
6876,37752,W
959,713716,D
7292,366127,W
9586,695265,D
9670,85439,W
2970,680974,W
9874,404741,D
7694,4508,D
6919,542308,W
3058,171376,D
9281,599073,W
2374,650764,D
5218,18658,D
3512,337471,D
3944,842813,D
2484,970686,W
7471,646014,W
5242,231435,D
4001,785062,D
3966,253433,D
249,971829,W
7055,704915,D
9161,471873,D
5396,125001,D
8501,945530,D
644,478201,D
4418,60456,D
2676,774078,W
9615,368345,D
5982,869657,D
3192,622733,W
4476,301102,D
4329,402631,W
4173,596550,D
4740,643482,D
2156,367926,D
5386,801590,W
4137,897355,W
977,583454,D
736,737644,D
6973,62482,D
2345,847769,W
4729,83839,W
7195,908035,W
6488,222336,D
8187,905941,W
8683,100598,D
6051,560871,W
4913,512752,D
3590,633768,W
3626,142794,W
8730,795567,W
1466,873036,W
7679,666190,D
6954,654605,D
4180,542697,D
6320,244852,D
5671,477288,W
5163,7596,D
756,229691,D
5825,815528,W
2877,55545,W
3621,964318,D
2796,80490,W
8078,558199,W
5372,888102,D
1341,816695,D
6411,356664,D
8459,430772,W
1240,643951,W
5442,426514,W
2861,650513,W
7992,815843,W
5809,710669,W
6231,279286,D
6983,757514,W
7607,373189,W
972,176371,W
9688,962550,D
7427,340247,D
8586,864356,D
9876,827474,W
5902,832641,D
9974,704274,W
3702,611419,W
5999,630577,W
6555,377523,W
6603,406792,W
3677,256122,D
6204,560754,D
8634,701637,W
6391,816542,W
3390,112140,D
2369,618465,D
6851,4250,D
2305,173318,D
7339,772753,W
6148,551625,D
3207,105822,D
8414,445915,D
5998,418180,W
5558,805779,W
1551,805896,W
3637,920943,W
7291,872532,D
5314,786456,W
4028,840107,D
1272,263765,W
7403,759428,W
5905,369847,D
6989,380586,D
2368,572840,D
3548,786182,D
2187,844700,D
6452,273189,W
3927,30493,D
2132,17637,D
426,830461,D
5508,887387,W
5493,216979,D
8144,500911,D
1988,64589,D
8413,208721,D
454,234502,D
3375,740653,W
8930,143069,D
4957,559687,D
5778,452560,W
4286,307182,W
9605,352251,D
4681,604989,W
9177,959946,W
6861,449990,W
3637,887784,D
3672,588769,W
9379,293086,D
1928,952232,W
7810,58426,D
6605,971931,W
828,315745,D
7434,671348,D
1658,736538,W
4394,935985,W
9654,15689,D
3723,779139,D
6151,187102,W
5171,590323,D
5015,984161,W
3601,219159,D
2713,360107,W
8144,478047,D
2109,413476,D
7910,462967,W
6910,789040,W
8884,35782,W
7412,130024,D
9841,91455,D
8271,731368,D
6176,205843,W
9487,6865,D
5680,334397,D
3041,706626,W
1787,54885,D
4106,487123,D
5181,6561,D
9409,320906,D
7235,747912,W
8740,391900,W
2759,759146,D
3124,733319,D
2229,28164,W
4130,181011,W
5067,324140,W
3964,210513,D
8382,768052,W
878,308310,W
2149,301019,W
3073,708025,D
1541,873109,W
2205,184180,W
8619,221671,W
2278,39699,W
1551,880152,D
1751,154226,W
2061,806171,W
9086,94887,W
9527,939196,D
3053,245451,D
4932,170071,D
7088,549009,W
5902,505574,D
1229,569687,D
2941,536488,D
1829,76899,D
5088,258852,W
3954,724699,D
5678,380854,D
9123,847788,D
1183,587885,W
832,63745,W
8217,311810,W
8772,918767,W
2600,170655,D
5154,17584,W
2514,251189,W
6016,932883,W
5401,249845,D
9064,624081,D
488,948858,W
9745,773980,D
5629,187587,W
6484,74327,D
9347,109936,W
1074,531232,W
11,973061,W
8665,50046,W
716,963507,W
4787,534684,D
7172,121400,W
6404,34044,W
6904,676167,D
5315,417026,W
211,744198,D
1194,561461,D
1409,931849,D
3232,589164,D
8010,592359,W
7964,458971,W
6698,608357,W
911,733092,D
9427,795109,D
3537,196575,W
5777,118546,W
8015,583896,D
8090,230361,W
9626,956475,D
4311,944317,D
2410,996160,D
8800,767843,W
7657,269306,W
2555,881707,D
6394,278788,D
9157,938621,D
1374,651049,D
2448,304261,W
4286,817123,W
527,315480,W
6150,706034,D
757,515746,D
500,784622,W
1579,248963,W
9529,950454,W
8931,500775,W
6752,79256,D
1687,644272,W
8062,188965,D
7310,484917,W
407,346615,W
6209,646137,D
4940,786614,W
75,226033,D
7718,450454,W
8011,714958,D
7637,657006,W
9277,75883,W
9787,653408,D
4272,428155,W
628,798512,D
9656,234580,W
3916,697014,D
7219,564629,D
70,843197,W
2447,190162,D
1079,964571,D
7806,115228,D
8427,476476,W
461,146964,W
9528,495184,D
7878,241029,D
3385,193335,D
2033,748699,W
7754,895333,W
3244,749628,D
1493,468595,W
361,156007,D
8194,927141,D
3621,594168,W
6400,569372,W
6244,348903,W
2286,738603,D
9553,954593,W
7379,957176,D
6466,894047,D
8154,56085,D
7929,872124,D
7030,703138,W
6816,313310,D
1502,703301,W
1570,974136,W
9928,762331,W
4509,167250,D
3318,956251,D
6593,741381,W
1926,867602,W
4328,211990,D
8141,195195,D
1565,286275,D
3932,100369,W
4886,662742,W
1365,427966,D
3769,773640,W
7515,837151,D
3102,487734,W
2742,286397,W
2400,2133,D
7975,75236,W
4553,488105,D
6738,563963,D
4768,210161,D
2189,537400,W
7589,832324,W
2784,401649,W
9580,561736,D
3492,262243,D
6245,658567,W
7076,405205,W
2009,645997,D
5139,58372,W
5004,584805,W
3683,388018,W
7689,972331,W
5945,727756,W
6589,987671,D
5190,3776,W
4727,924620,D
8739,355948,D
7532,226053,W
8675,203003,W
2906,833396,D
9572,346776,W
701,952207,W
1895,850211,W
7765,941256,W
8335,898328,D
8049,469606,D
3206,6605,D
8549,781615,W
4242,337474,D
7298,409907,D
3653,169173,W
3141,937279,D
4659,185361,W
8726,46271,W
1185,974840,D
8287,618912,W
9590,131785,D
9318,117608,W
5594,579363,D
302,909539,W
2359,87620,D
9279,348107,D
1605,197115,W
9883,345273,W
1664,291504,D
3166,562972,D
1561,896707,W
1320,251263,D
1497,249739,W
9870,407483,W
5741,329012,D
6397,667335,D
1694,191332,W
7000,229664,W
4077,709594,W
576,850951,W
5886,2034,W
9386,871126,D
1899,166159,D
3758,874739,D
5263,857263,D
2215,880966,D
1944,490647,D
9618,48242,D
3630,913054,W
1875,413033,D
3141,774455,D
4237,87663,W
778,406593,D
6806,170897,W
6854,488265,W
1522,131469,W
9753,679084,W
1048,461598,W
4604,594659,W
7707,908436,D
7705,96981,D
169,374616,W
2376,464011,D
7311,481163,D
9815,703399,D
2787,572438,W
5982,567382,D
6134,688845,W
691,420582,W
7719,330438,W
9257,32309,W
283,338784,D
4528,211570,W
5392,725865,W
4033,928158,W
4500,883611,W
9565,62445,D
8993,612848,W
3115,19237,W
7910,542010,D
2472,925589,D
6708,179635,D
5814,476573,D
1235,879718,W
210,649495,D
4492,31056,W
1902,996986,D
8947,938686,D
2914,911349,W
6581,367972,D
4320,234585,D
829,960629,D
5486,111017,D
1836,325309,D
6165,779650,D
8558,96659,D
8508,844891,D
100,509193,D
4015,303757,D
4514,382222,D
6568,595342,D
872,370592,W
875,454903,D
6694,318121,D
1312,52085,D
899,463162,W
1188,844141,D
8169,65078,D
288,813158,D
5118,978158,W
5678,867087,W
7940,517212,W
4955,694537,D
5838,340142,W
8043,93439,D
1664,177814,W
2143,83777,D
7118,571060,D
9309,47540,W
929,633008,D
2900,172704,D
8820,237646,W
9300,179823,W
5893,936459,W
795,323887,D
1355,238779,D
4694,501209,W
5738,561604,W
8348,275195,W
9277,782988,D
2996,617954,W
6137,371787,W
5498,113443,W
4766,286305,W
2896,201900,W
4921,606637,W
5859,183327,D
9184,613054,W
611,698330,D
5147,272823,W
9275,176619,W
4985,166982,W
3204,118744,D
72,252950,D
1819,78780,D
8518,744580,D
2581,754108,D
2519,847617,D
8196,775333,D
7147,327138,D
1005,991972,D
9725,595227,D
8932,20458,D
4489,370742,W
1941,409570,W
5391,806237,W
7692,174983,D
6156,745786,D
1696,49911,D
8836,287596,W
7718,717874,D
7883,350069,D
5833,962191,D
7143,541280,W
4279,914503,D
1498,573815,D
1151,702002,D
4558,497263,D
358,206015,W
2727,357253,D
6536,50473,D
8211,105770,W
8099,403166,W
4430,94418,D
2938,969406,D
6845,957487,W
1510,676069,D
7239,963947,W
9350,632910,D
9633,326221,D
1582,132393,D
4639,587956,D
7877,688561,W
912,376427,W
5181,332434,D
9217,700028,W
6933,891754,D
5807,742709,W
7957,353040,W
3445,360816,D
5396,683692,W
8195,541180,W
9508,562636,W
6720,136886,D
3743,596149,D
8130,79955,D
9550,284625,D
4072,736912,D
8715,956278,W
8562,316149,W
9495,936408,D
2764,509866,D
8815,866984,D
2999,100230,D
8943,717651,D
9695,658836,D
2140,894650,D
7081,115361,D
5204,150579,W
481,197826,W
4683,839613,W
9080,278400,D
1899,446831,D
7534,519652,W
4778,198563,W
508,112993,D
3022,479617,D
509,730942,W
6709,806914,D
8787,498728,W
955,40048,W
4950,265032,D
4789,305219,D
998,793320,W
1494,286608,W
5705,549126,W
8807,761556,W
9519,963019,D
6188,414764,D
2095,664755,W
3765,505298,D
6704,246906,W
7469,573650,D
7612,30096,D
1987,72132,W
802,928048,W
7512,95535,W
4032,739496,D
1380,920178,W
6451,650135,W
6581,571488,W
8973,840906,D
6019,88472,D
6185,278491,W
6945,807182,D
4165,985723,W
538,75908,W
3604,584570,W
8458,637333,W
3112,19918,W
7187,695865,W
6442,939887,D
393,699791,D
5862,735070,W
29,42421,D
6581,842984,D
9326,229674,W
8069,339275,D
9052,496375,D
1367,994296,D
7904,643559,W
4549,982080,D
4899,714201,D
330,333953,W
2073,414687,D
2802,82330,W
6076,702031,D
8887,127596,D
8815,951301,D
1203,36806,D
2750,640341,D
9077,752472,D
9336,541482,W
8701,83501,D
237,469818,D
878,553522,W
3017,693851,W
2109,149137,D
6379,357177,D
9683,141706,D
9032,805209,D
5477,740965,W
5881,338235,D
1564,236584,D
1098,758772,W
3674,196245,W
2373,44758,W
2542,57723,W
5398,676965,W
3485,62624,W
1670,635393,D
542,484945,D
6983,541410,W
7725,404675,D
9277,494693,W
7097,916774,W
6943,958412,W
9783,161274,W
4356,196995,D
6740,412785,W
1794,708254,D
1977,724690,W
6835,22277,D
2163,889972,D
2618,424211,W
515,995898,D
3239,811456,W
9316,112775,W
3568,609654,D
9566,615427,W
509,97373,W
2472,268749,W
5260,902383,W
1811,891116,W
652,947646,W
8484,635679,W
519,882230,W
2662,708164,D
8460,867365,D
7125,696636,W
2503,662306,D
5759,881136,W
9891,396949,D
9051,374074,D
3691,37199,W
5180,790801,D
3918,677606,D
7439,911341,D
4316,68061,W
4684,212394,W
949,738309,D
3465,131510,D
7920,83470,D
8224,530903,D
7212,686273,W
9058,796326,D
4033,912147,D
7945,630869,D
8966,406237,D
9929,358141,D
9298,434898,W
6735,52734,W
273,677796,W
9506,76843,D
3437,957601,D
1030,531340,D
1940,497438,D
3543,941816,D
9272,500007,W
9797,889500,W
6792,388033,D
7348,465815,W
8458,527715,W
6008,244425,W
5335,261798,W
5074,780790,W
1444,24553,W
910,717947,D
6968,317223,W
2,475299,W
1348,468380,D
8044,96283,D
2401,713666,D
7965,829797,W
909,780195,D
2487,140097,W
7968,499986,D
6637,331642,D
6500,985775,W
223,970899,D
2551,62622,D
8446,255294,W
2186,877879,D
9122,517861,D
7021,837476,D
9667,105966,W
6746,809088,D
2861,388071,W
4179,601753,D
4719,477418,W
8430,992005,W
9307,481844,D
3649,400903,D
6443,354307,W
7241,973704,D
3089,376192,D
1574,784058,D
9493,404411,D
2368,135349,D
8280,214436,D
6486,348565,D
5921,920256,W
6746,447747,D
3315,10143,D
3084,582448,W
2190,101554,D
3280,281922,W
3762,499816,D
1030,355138,D
9248,538757,D
670,680690,W
5920,892573,D
9744,386564,D
6109,276581,D
6191,745737,D
2056,296021,W
2524,782671,W
305,943312,D
7652,635303,W
1545,187087,D
8424,896239,W
9885,40817,D
8637,635617,D
8713,909352,D
6158,735494,W
2150,437930,W
8551,47909,D
3228,296016,W
2665,780971,D
1297,18722,W
6448,26820,D
6781,286005,W
2456,939627,D
3265,564138,D
1774,22267,D
2812,264617,D
3479,630686,W
6898,353165,D
3188,569180,W
1708,390806,D
2962,55191,D
9050,486876,D
3915,30359,D
7404,14434,W
3097,635249,W
7173,594106,D
6880,367012,D
2671,530851,W
3449,541896,D
308,589370,W
987,421398,W
619,389544,D
2145,821920,D
4821,464707,D
2632,684735,D
3844,872650,W
6879,667855,D
646,87768,D
9347,230305,W
5542,297798,W
7736,247058,W
7202,871559,W
5470,84383,D
3633,262191,D
7184,63847,W
3734,567764,D
4825,203365,D
5229,473081,W
4981,378421,D
3245,434729,D
7628,15716,W
568,585285,D
595,691952,D
8611,24033,W
4271,9305,W
8360,726656,D
3838,878522,D
925,52557,W
1166,66121,W
2309,574992,W
5207,9078,D
3158,876572,W
1007,111214,W
8096,260478,W
6356,648060,D
5487,575679,D
5660,702900,W
9415,262944,W
4703,842315,W
7747,446395,W
8168,26971,D
5069,855189,D
631,611725,W
1354,44706,W
330,180277,W
2837,902067,D
6468,858310,D
3186,69459,D
557,573391,W
871,527240,W
6762,296442,W
1515,780254,W
5416,491914,D
6962,58255,D
7574,767151,W
9845,293529,W
8728,84151,W
6629,774775,W
4751,783042,W
3857,606445,W
4556,868350,D
9788,518369,W
1385,639041,D
7248,512003,D
1361,392771,D
3836,937967,W
4469,727321,D
4854,123683,W
6765,992808,D
3600,965183,W
694,606121,W
2450,980731,W
4130,649923,W
985,505973,W
9399,804729,D
2687,316803,W
2206,271829,D
307,598970,D
3548,362786,D
5790,213882,W
1936,331269,W
524,761054,D
6477,80006,W
8873,568473,D
3984,51816,D
3293,82052,W
2928,506460,W
513,990622,D
9230,292389,D
6432,171855,W
9322,800996,D
1798,369676,W
6406,818724,W
2235,415841,W
8503,40842,W
3883,135808,W
4289,66485,D
4304,553053,W
4560,945899,D
5997,229014,D
1096,455525,W
3725,73731,W
499,549553,D
3641,637915,D
5115,374103,W
8974,187913,D
678,675334,D
4585,969227,W
3980,885433,W
3780,774429,D
1708,582207,D
9285,707946,D
9829,753510,D
2782,3945,W
2935,822427,W
1770,695293,D
8072,439460,D
6232,948822,D
1609,114508,W
7,825169,W
9946,875136,D
8798,475250,D
4680,73777,W
1464,572024,D
9317,21336,W
9503,793395,D
2380,366412,W
4981,900372,D
1080,549123,D
7737,483341,D
2143,184899,D
11,836270,W
2245,949244,D
8795,487291,D
1511,219836,W
760,773217,W
8607,922637,W
3155,806006,D
2224,410001,W
2860,407178,D
1929,539501,W
5047,401215,D
2288,388317,W
1172,647120,D
7375,645022,D
9658,954203,W
5515,480930,D
6856,912582,W
2184,687909,W
549,129929,D
1254,876497,W
1118,915496,W
2424,684548,W
1664,706996,W
8919,462968,W
7620,546129,W
512,864548,D
5043,610652,W
1197,445619,D
5696,520414,D
3832,385696,W
8967,822400,W
8530,993658,D
7731,263022,W
1281,116273,D
3179,108960,D
903,236407,W
4687,620595,D
7237,410172,D
7336,189706,D
6723,946766,D
7725,924084,D
6060,900556,W
7431,320566,D
8626,140403,W
1123,831477,W
8714,500770,D
136,258444,D
3667,236436,D
8368,111041,D
3238,357329,W
1641,492722,D
5908,271438,W
8753,168437,W
7166,943871,D
7163,392381,W
4661,845971,W
3599,228058,D
3450,154795,W
3186,508652,W
1787,483662,D
1467,966097,D
3037,291445,D
88,997094,D
7589,40636,D
3607,338691,D
1160,123445,D
7714,276102,W
1663,281236,W
4442,287412,D
6238,497699,D
8157,447606,D
2366,983572,D
1879,396356,D
9498,875209,D
8990,498869,W
6200,537513,D
3165,190431,D
9191,505900,D
3970,879519,W
8031,416352,D
7974,558450,D
3744,17179,D
2880,664612,D
4793,142981,W
1041,681263,W
6745,273144,D
8703,815898,W
7101,561674,D
3287,358000,D
4321,155104,D
7478,674002,W
854,381288,D
3446,745439,D
3470,270773,W
7452,62383,W
7897,757153,D
278,851188,W
5574,341628,W
9618,451173,W
7665,229393,W
8001,947418,W
9608,517844,W
8835,468792,W
5645,310544,D
8596,124962,W
1645,454766,W
618,820118,W
328,244877,W
8632,946538,W
3316,956766,D
6676,277187,D
5532,620611,W
8797,331520,D
2806,451880,D
4885,424206,D
4243,783339,D
1365,448190,D
9374,244357,W
7474,1681,W
9501,12478,D
6326,411577,D
2006,92744,W
3401,935098,D
3064,538567,W
3885,782060,W
568,728466,W
61,13906,W
3804,776570,D
9098,284809,W
9705,568396,D
